Lead_ID,Email,Region,Industry,Company_Size,Job_Level,Lead_Score,Priority,Conversion_Probability,Predicted_Conversion,Total_Sessions,Engagement_Score,Days_Since_Last_Activity,Viewed_Pricing_Page,Requested_Demo,Source
LEAD_04107,lead4107@example.com,Middle East,Education,1000+,C-Level,89,HOT,0.89,True,9,93.05,3,0,1,Partner
LEAD_04108,lead4108@example.com,North America,Finance,11-50,Director,36,COOL,0.365,False,20,77.45,0,1,1,Referral
LEAD_04109,lead4109@example.com,Europe,Consulting,201-1000,Manager,61,WARM,0.6163,True,6,26.6,2,1,0,Trade Show
LEAD_04110,lead4110@example.com,Latin America,Consulting,1-10,VP,49,COOL,0.4995,False,5,12.35,3,0,0,Cold Outreach
LEAD_04111,lead4111@example.com,Africa,SaaS,201-1000,Senior Manager,29,COLD,0.2981,False,5,13.1,14,1,0,Cold Outreach
LEAD_04112,lead4112@example.com,Africa,Finance,11-50,Individual Contributor,50,WARM,0.5001,True,3,19.95,10,0,1,Facebook
LEAD_04113,lead4113@example.com,North America,Finance,201-1000,VP,8,COLD,0.0801,False,2,1.75,10,0,0,Facebook
LEAD_04114,lead4114@example.com,Europe,Education,11-50,Director,80,HOT,0.8,True,17,65.85,0,1,0,Referral
LEAD_04115,lead4115@example.com,North America,Technology,1-10,VP,54,WARM,0.5455,True,4,20.4,2,1,0,Webinar
LEAD_04116,lead4116@example.com,Europe,Consulting,51-200,Manager,24,COLD,0.2404,False,3,7.55,3,0,0,Trade Show
LEAD_04117,lead4117@example.com,Asia Pacific,Retail,201-1000,VP,93,HOT,0.935,True,7,85.45,1,1,1,Webinar
LEAD_04118,lead4118@example.com,Africa,Real Estate,201-1000,Senior Manager,15,COLD,0.1529,False,6,1.7,14,0,0,Cold Outreach
LEAD_04119,lead4119@example.com,Latin America,Education,1000+,Individual Contributor,55,WARM,0.5555,True,3,19.8,4,1,0,Website
LEAD_04120,lead4120@example.com,North America,Finance,1-10,C-Level,23,COLD,0.2324,False,8,18.8,5,0,0,Content Download
LEAD_04121,lead4121@example.com,North America,E-commerce,201-1000,VP,1,COLD,0.0108,False,7,0.0,36,0,0,Facebook
LEAD_04122,lead4122@example.com,Middle East,Technology,1000+,Director,29,COLD,0.2902,False,5,1.4,24,0,0,Trade Show
LEAD_04123,lead4123@example.com,Middle East,Manufacturing,11-50,Director,87,HOT,0.875,True,13,90.4,4,1,1,Partner
LEAD_04124,lead4124@example.com,North America,Real Estate,201-1000,Individual Contributor,9,COLD,0.0938,False,6,0.0,5,0,0,Google Ads
LEAD_04125,lead4125@example.com,Asia Pacific,Manufacturing,1000+,Senior Manager,1,COLD,0.0136,False,5,0.0,52,0,0,LinkedIn
LEAD_04126,lead4126@example.com,Africa,E-commerce,11-50,VP,15,COLD,0.1517,False,11,13.0,7,0,0,LinkedIn
LEAD_04127,lead4127@example.com,Middle East,Retail,1-10,Senior Manager,25,COLD,0.2543,False,3,10.65,0,0,0,Webinar
LEAD_04128,lead4128@example.com,Asia Pacific,Consulting,1-10,Manager,49,COOL,0.4933,False,3,15.75,10,0,0,Webinar
LEAD_04129,lead4129@example.com,Asia Pacific,Manufacturing,1-10,Director,13,COLD,0.1312,False,5,5.0,5,0,0,Webinar
LEAD_04130,lead4130@example.com,Middle East,Real Estate,201-1000,Manager,9,COLD,0.092,False,4,5.6,5,0,0,Cold Outreach
LEAD_04131,lead4131@example.com,Europe,Real Estate,1000+,C-Level,90,HOT,0.905,True,15,75.65,4,1,1,Referral
LEAD_04132,lead4132@example.com,Africa,Retail,1000+,Senior Manager,23,COLD,0.2356,False,4,23.8,5,0,0,Website
LEAD_04133,lead4133@example.com,Asia Pacific,Healthcare,1000+,VP,59,WARM,0.5997,True,9,28.65,1,0,1,Content Download
LEAD_04134,lead4134@example.com,North America,Technology,51-200,C-Level,25,COLD,0.2542,False,7,10.35,13,0,0,Trade Show
LEAD_04135,lead4135@example.com,Africa,Finance,1-10,Manager,20,COLD,0.2036,False,5,2.75,12,0,0,Facebook
LEAD_04136,lead4136@example.com,North America,Technology,201-1000,Director,88,HOT,0.88,True,17,93.95,0,1,0,LinkedIn
LEAD_04137,lead4137@example.com,Middle East,Retail,201-1000,VP,35,COOL,0.3576,False,5,10.75,4,0,0,Cold Outreach
LEAD_04138,lead4138@example.com,Middle East,Real Estate,1000+,Senior Manager,38,COOL,0.387,False,2,6.55,2,0,0,Referral
LEAD_04139,lead4139@example.com,Africa,Education,201-1000,Manager,19,COLD,0.195,False,4,2.85,5,0,0,Google Ads
LEAD_04140,lead4140@example.com,Middle East,Technology,201-1000,C-Level,39,COOL,0.3982,False,5,8.0,9,0,1,Email Campaign
LEAD_04141,lead4141@example.com,Europe,Manufacturing,201-1000,Senior Manager,6,COLD,0.0659,False,4,0.0,33,0,0,Website
LEAD_04142,lead4142@example.com,Asia Pacific,Technology,201-1000,Manager,52,WARM,0.5254,True,5,11.75,14,0,0,Facebook
LEAD_04143,lead4143@example.com,Asia Pacific,Retail,201-1000,VP,60,WARM,0.6049,True,5,29.6,4,1,0,Website
LEAD_04144,lead4144@example.com,North America,SaaS,201-1000,Senior Manager,16,COLD,0.1655,False,6,5.25,6,0,0,Cold Outreach
LEAD_04145,lead4145@example.com,North America,Consulting,1-10,VP,44,COOL,0.4478,False,6,7.6,0,0,0,Trade Show
LEAD_04146,lead4146@example.com,Africa,Retail,11-50,VP,22,COLD,0.2278,False,6,10.25,8,0,0,Webinar
LEAD_04147,lead4147@example.com,Latin America,E-commerce,1-10,Director,11,COLD,0.1171,False,3,4.95,13,0,0,Website
LEAD_04148,lead4148@example.com,Africa,Finance,201-1000,Manager,41,COOL,0.4151,False,3,13.45,7,0,0,Referral
LEAD_04149,lead4149@example.com,Middle East,Education,51-200,Senior Manager,2,COLD,0.0296,False,7,0.0,40,0,0,Email Campaign
LEAD_04150,lead4150@example.com,Latin America,Technology,11-50,C-Level,39,COOL,0.3983,False,8,7.0,12,0,0,Content Download
LEAD_04151,lead4151@example.com,Latin America,SaaS,51-200,Senior Manager,82,HOT,0.825,True,20,63.2,3,0,1,Webinar
LEAD_04152,lead4152@example.com,Latin America,Education,11-50,Manager,91,HOT,0.91,True,13,95.6,4,1,1,Google Ads
LEAD_04153,lead4153@example.com,Latin America,Healthcare,1000+,Manager,23,COLD,0.2383,False,8,17.7,1,0,0,Facebook
LEAD_04154,lead4154@example.com,Latin America,Education,201-1000,Individual Contributor,48,COOL,0.4836,False,6,9.05,2,0,0,Referral
LEAD_04155,lead4155@example.com,Asia Pacific,Education,201-1000,C-Level,38,COOL,0.381,False,3,18.9,0,1,0,Website
LEAD_04156,lead4156@example.com,Latin America,SaaS,1000+,Senior Manager,23,COLD,0.2357,False,1,7.7,0,0,0,Webinar
LEAD_04157,lead4157@example.com,Africa,Finance,201-1000,Manager,44,COOL,0.4415,False,6,16.45,7,0,0,Email Campaign
LEAD_04158,lead4158@example.com,Africa,Finance,201-1000,Director,2,COLD,0.0275,False,3,0.0,72,0,0,Google Ads
LEAD_04159,lead4159@example.com,Africa,Finance,11-50,Individual Contributor,13,COLD,0.1352,False,6,0.0,18,0,0,Google Ads
LEAD_04160,lead4160@example.com,Europe,Finance,51-200,Individual Contributor,67,WARM,0.6775,True,5,40.55,3,0,1,Website
LEAD_04161,lead4161@example.com,Asia Pacific,Manufacturing,1000+,Individual Contributor,9,COLD,0.0905,False,8,0.0,16,0,0,Cold Outreach
LEAD_04162,lead4162@example.com,Asia Pacific,Consulting,201-1000,Director,16,COLD,0.1696,False,1,8.55,10,0,0,Trade Show
LEAD_04163,lead4163@example.com,Africa,SaaS,1-10,C-Level,13,COLD,0.1395,False,3,3.2,4,0,0,Facebook
LEAD_04164,lead4164@example.com,Africa,Retail,51-200,Senior Manager,18,COLD,0.1895,False,10,5.65,16,0,0,Website
LEAD_04165,lead4165@example.com,Africa,Education,11-50,Individual Contributor,34,COOL,0.3406,False,7,0.0,8,0,0,Webinar
LEAD_04166,lead4166@example.com,Latin America,Manufacturing,1000+,Director,23,COLD,0.2331,False,4,7.3,13,0,0,Cold Outreach
LEAD_04167,lead4167@example.com,Asia Pacific,SaaS,201-1000,Manager,20,COLD,0.2015,False,7,10.8,6,0,0,Cold Outreach
LEAD_04168,lead4168@example.com,Europe,Real Estate,201-1000,Senior Manager,27,COLD,0.2768,False,9,13.2,11,0,0,Facebook
LEAD_04169,lead4169@example.com,Europe,Consulting,1000+,Senior Manager,21,COLD,0.2193,False,5,3.35,22,0,0,LinkedIn
LEAD_04170,lead4170@example.com,North America,E-commerce,1000+,Director,86,HOT,0.86,True,13,83.45,9,1,0,Referral
LEAD_04171,lead4171@example.com,Middle East,Healthcare,11-50,C-Level,17,COLD,0.176,False,5,2.45,3,0,0,Trade Show
LEAD_04172,lead4172@example.com,Africa,Healthcare,1-10,Manager,38,COOL,0.388,False,5,22.25,5,1,0,Webinar
LEAD_04173,lead4173@example.com,Europe,Consulting,1000+,Senior Manager,8,COLD,0.0898,False,1,0.0,28,0,0,Website
LEAD_04174,lead4174@example.com,Europe,Retail,51-200,Manager,15,COLD,0.1526,False,3,0.0,29,0,0,Facebook
LEAD_04175,lead4175@example.com,Latin America,SaaS,11-50,Manager,90,HOT,0.9,True,20,83.05,8,1,0,Referral
LEAD_04176,lead4176@example.com,North America,Retail,201-1000,Manager,48,COOL,0.4842,False,4,7.5,18,0,0,Email Campaign
LEAD_04177,lead4177@example.com,Europe,Technology,51-200,VP,43,COOL,0.4355,False,4,10.15,2,0,0,Referral
LEAD_04178,lead4178@example.com,Asia Pacific,Retail,1000+,Individual Contributor,3,COLD,0.0383,False,5,0.0,44,0,0,Email Campaign
LEAD_04179,lead4179@example.com,North America,Real Estate,201-1000,Individual Contributor,20,COLD,0.2072,False,6,11.15,13,0,0,Content Download
LEAD_04180,lead4180@example.com,North America,Real Estate,11-50,Director,19,COLD,0.197,False,3,1.95,6,0,0,LinkedIn
LEAD_04181,lead4181@example.com,Europe,Manufacturing,1-10,Senior Manager,39,COOL,0.3997,False,0,20.15,0,1,0,Facebook
LEAD_04182,lead4182@example.com,North America,Education,1-10,C-Level,51,WARM,0.5132,True,3,31.25,6,1,1,Website
LEAD_04183,lead4183@example.com,Middle East,Technology,201-1000,C-Level,28,COLD,0.2839,False,8,11.85,25,1,0,Cold Outreach
LEAD_04184,lead4184@example.com,Latin America,E-commerce,1000+,Individual Contributor,10,COLD,0.1089,False,5,2.7,13,0,0,Google Ads
LEAD_04185,lead4185@example.com,Asia Pacific,Technology,51-200,Senior Manager,26,COLD,0.2605,False,7,9.05,2,0,0,Cold Outreach
LEAD_04186,lead4186@example.com,Latin America,Consulting,51-200,C-Level,23,COLD,0.2305,False,8,9.15,23,0,0,Webinar
LEAD_04187,lead4187@example.com,Middle East,Healthcare,201-1000,C-Level,11,COLD,0.1176,False,5,0.3,11,0,0,Content Download
LEAD_04188,lead4188@example.com,North America,Education,1-10,Director,9,COLD,0.0993,False,3,0.0,7,0,0,LinkedIn
LEAD_04189,lead4189@example.com,North America,Healthcare,1000+,Senior Manager,29,COLD,0.2957,False,6,3.9,9,0,0,Email Campaign
LEAD_04190,lead4190@example.com,Latin America,Retail,51-200,Individual Contributor,36,COOL,0.3632,False,6,6.2,21,1,0,LinkedIn
LEAD_04191,lead4191@example.com,North America,Retail,1000+,VP,84,HOT,0.8497,True,15,71.5,3,1,0,Webinar
LEAD_04192,lead4192@example.com,Africa,Education,201-1000,C-Level,88,HOT,0.88,True,16,68.7,12,1,0,Partner
LEAD_04193,lead4193@example.com,Africa,Healthcare,201-1000,C-Level,25,COLD,0.2545,False,5,7.5,2,0,0,Cold Outreach
LEAD_04194,lead4194@example.com,Latin America,Healthcare,11-50,Manager,13,COLD,0.1323,False,3,8.9,5,0,0,Cold Outreach
LEAD_04195,lead4195@example.com,Europe,Retail,1-10,Director,15,COLD,0.1518,False,3,10.4,15,0,0,LinkedIn
LEAD_04196,lead4196@example.com,Europe,Retail,51-200,C-Level,6,COLD,0.0697,False,6,0.0,34,0,0,Content Download
LEAD_04197,lead4197@example.com,North America,Technology,11-50,Manager,62,WARM,0.6295,True,6,20.75,11,0,1,Website
LEAD_04198,lead4198@example.com,Asia Pacific,Education,51-200,C-Level,34,COOL,0.3471,False,4,5.35,6,0,0,Content Download
LEAD_04199,lead4199@example.com,Latin America,SaaS,201-1000,Manager,91,HOT,0.915,True,8,87.75,0,1,1,LinkedIn
LEAD_04200,lead4200@example.com,Asia Pacific,Healthcare,201-1000,Director,26,COLD,0.2647,False,6,12.3,34,1,0,Google Ads
LEAD_04201,lead4201@example.com,Middle East,Consulting,1-10,Manager,44,COOL,0.4409,False,2,5.4,9,0,0,LinkedIn
LEAD_04202,lead4202@example.com,North America,Education,1000+,C-Level,90,HOT,0.905,True,16,85.05,2,1,0,Webinar
LEAD_04203,lead4203@example.com,Europe,Real Estate,11-50,Individual Contributor,31,COOL,0.3148,False,7,9.2,6,0,0,Partner
LEAD_04204,lead4204@example.com,Latin America,Technology,11-50,Director,13,COLD,0.1378,False,7,10.2,3,0,0,Email Campaign
LEAD_04205,lead4205@example.com,Asia Pacific,SaaS,51-200,VP,8,COLD,0.0811,False,2,0.0,21,0,0,Referral
LEAD_04206,lead4206@example.com,Europe,Technology,11-50,C-Level,15,COLD,0.1559,False,4,9.55,3,0,0,Referral
LEAD_04207,lead4207@example.com,Asia Pacific,Education,201-1000,Senior Manager,87,HOT,0.87,True,13,97.15,1,1,0,LinkedIn
LEAD_04208,lead4208@example.com,Europe,Real Estate,51-200,Senior Manager,39,COOL,0.3924,False,3,17.1,1,0,0,Referral
LEAD_04209,lead4209@example.com,Middle East,Education,1-10,Senior Manager,19,COLD,0.1923,False,7,3.5,16,0,0,LinkedIn
LEAD_04210,lead4210@example.com,Europe,Manufacturing,11-50,Senior Manager,35,COOL,0.3579,False,9,22.8,20,1,0,Content Download
LEAD_04211,lead4211@example.com,Africa,Healthcare,1000+,Director,90,HOT,0.905,True,12,71.15,3,1,1,Partner
LEAD_04212,lead4212@example.com,Asia Pacific,Manufacturing,201-1000,Director,11,COLD,0.1187,False,4,3.35,13,0,0,Email Campaign
LEAD_04213,lead4213@example.com,Asia Pacific,Manufacturing,1-10,Individual Contributor,9,COLD,0.0956,False,6,1.8,0,0,0,Referral
LEAD_04214,lead4214@example.com,Africa,Finance,1000+,C-Level,92,HOT,0.925,True,13,93.0,6,1,0,Referral
LEAD_04215,lead4215@example.com,Europe,Technology,11-50,VP,16,COLD,0.1626,False,9,0.15,14,0,0,Referral
LEAD_04216,lead4216@example.com,Europe,Consulting,11-50,VP,16,COLD,0.1669,False,3,7.85,8,0,0,Partner
LEAD_04217,lead4217@example.com,Africa,SaaS,1000+,Manager,17,COLD,0.1785,False,4,8.35,9,0,0,LinkedIn
LEAD_04218,lead4218@example.com,Latin America,Real Estate,51-200,C-Level,40,COOL,0.4091,False,5,7.4,2,0,0,Partner
LEAD_04219,lead4219@example.com,Asia Pacific,Real Estate,51-200,Individual Contributor,17,COLD,0.1726,False,6,0.0,25,0,0,Content Download
LEAD_04220,lead4220@example.com,Latin America,Healthcare,11-50,C-Level,56,WARM,0.5645,True,5,24.8,5,1,0,Facebook
LEAD_04221,lead4221@example.com,Latin America,Finance,11-50,Senior Manager,13,COLD,0.1318,False,2,0.0,19,0,0,LinkedIn
LEAD_04222,lead4222@example.com,Africa,Real Estate,1-10,VP,63,WARM,0.6375,True,2,13.95,6,1,0,Cold Outreach
LEAD_04223,lead4223@example.com,Africa,Consulting,1000+,VP,88,HOT,0.88,True,18,103.7,0,1,1,Referral
LEAD_04224,lead4224@example.com,North America,E-commerce,201-1000,Individual Contributor,58,WARM,0.5843,True,10,25.55,5,1,0,Facebook
LEAD_04225,lead4225@example.com,Europe,Healthcare,201-1000,Manager,26,COLD,0.2675,False,4,19.35,0,0,1,Google Ads
LEAD_04226,lead4226@example.com,Europe,Real Estate,201-1000,Director,88,HOT,0.885,True,13,91.5,0,1,1,Webinar
LEAD_04227,lead4227@example.com,Latin America,SaaS,201-1000,Manager,20,COLD,0.2024,False,4,8.55,18,0,0,Trade Show
LEAD_04228,lead4228@example.com,North America,Technology,51-200,Director,80,HOT,0.805,True,14,46.7,2,0,0,Content Download
LEAD_04229,lead4229@example.com,North America,Healthcare,201-1000,Senior Manager,11,COLD,0.1123,False,5,3.9,26,0,0,Trade Show
LEAD_04230,lead4230@example.com,Middle East,Healthcare,11-50,Senior Manager,44,COOL,0.4407,False,8,46.7,14,1,0,Webinar
LEAD_04231,lead4231@example.com,Europe,Manufacturing,11-50,Manager,26,COLD,0.2682,False,0,21.15,28,1,1,Facebook
LEAD_04232,lead4232@example.com,North America,Retail,1-10,Manager,13,COLD,0.131,False,8,2.85,1,0,0,Website
LEAD_04233,lead4233@example.com,Africa,Manufacturing,1-10,Senior Manager,48,COOL,0.4806,False,3,12.15,5,0,0,Content Download
LEAD_04234,lead4234@example.com,North America,Consulting,1000+,Senior Manager,21,COLD,0.2168,False,7,10.4,7,0,0,Facebook
LEAD_04235,lead4235@example.com,Asia Pacific,Consulting,201-1000,Manager,17,COLD,0.1739,False,5,3.75,5,0,0,Cold Outreach
LEAD_04236,lead4236@example.com,Europe,Retail,1000+,Director,5,COLD,0.0587,False,5,0.0,73,0,0,Trade Show
LEAD_04237,lead4237@example.com,North America,E-commerce,1-10,Director,42,COOL,0.4219,False,6,20.3,1,0,0,Cold Outreach
LEAD_04238,lead4238@example.com,Latin America,Technology,1-10,C-Level,57,WARM,0.574,True,5,26.05,11,1,0,Cold Outreach
LEAD_04239,lead4239@example.com,Latin America,SaaS,51-200,Manager,63,WARM,0.6366,True,5,17.05,6,1,0,Facebook
LEAD_04240,lead4240@example.com,Middle East,Healthcare,51-200,Manager,9,COLD,0.0977,False,4,0.0,30,0,0,Trade Show
LEAD_04241,lead4241@example.com,Latin America,SaaS,11-50,Individual Contributor,66,WARM,0.6634,True,7,28.15,22,1,1,Trade Show
LEAD_04242,lead4242@example.com,Europe,Retail,51-200,Manager,91,HOT,0.91,True,11,110.75,1,1,1,Webinar
LEAD_04243,lead4243@example.com,Africa,E-commerce,11-50,Individual Contributor,15,COLD,0.1597,False,5,6.25,8,0,0,Webinar
LEAD_04244,lead4244@example.com,Africa,Manufacturing,11-50,Manager,30,COOL,0.3045,False,8,9.3,18,0,1,LinkedIn
LEAD_04245,lead4245@example.com,Africa,E-commerce,11-50,VP,40,COOL,0.4019,False,2,12.65,1,0,1,LinkedIn
LEAD_04246,lead4246@example.com,Latin America,SaaS,11-50,Senior Manager,30,COOL,0.3074,False,6,19.95,30,1,0,Trade Show
LEAD_04247,lead4247@example.com,Europe,Consulting,51-200,Director,51,WARM,0.515,True,15,73.65,0,1,0,Referral
LEAD_04248,lead4248@example.com,Middle East,SaaS,51-200,Senior Manager,87,HOT,0.875,True,25,126.7,2,1,1,LinkedIn
LEAD_04249,lead4249@example.com,Asia Pacific,SaaS,1-10,Senior Manager,37,COOL,0.3752,False,5,12.55,6,0,0,Referral
LEAD_04250,lead4250@example.com,Latin America,Technology,1-10,Director,17,COLD,0.1759,False,3,12.75,14,0,0,Cold Outreach
LEAD_04251,lead4251@example.com,Asia Pacific,Technology,51-200,Individual Contributor,30,COOL,0.304,False,4,16.5,15,0,1,Website
LEAD_04252,lead4252@example.com,Middle East,Manufacturing,1-10,Individual Contributor,7,COLD,0.0785,False,5,7.15,35,1,0,Cold Outreach
LEAD_04253,lead4253@example.com,North America,Retail,11-50,VP,13,COLD,0.1351,False,7,0.0,23,0,0,Partner
LEAD_04254,lead4254@example.com,Europe,Real Estate,1000+,Director,10,COLD,0.1003,False,5,4.2,10,0,0,Trade Show
LEAD_04255,lead4255@example.com,North America,Consulting,11-50,Manager,23,COLD,0.2341,False,8,12.95,9,0,0,Cold Outreach
LEAD_04256,lead4256@example.com,Africa,Finance,11-50,C-Level,10,COLD,0.1031,False,3,0.0,4,0,0,Webinar
LEAD_04257,lead4257@example.com,Middle East,Retail,11-50,Manager,86,HOT,0.86,True,15,75.05,0,1,0,Referral
LEAD_04258,lead4258@example.com,North America,E-commerce,11-50,Director,19,COLD,0.1915,False,8,3.3,11,0,0,Email Campaign
LEAD_04259,lead4259@example.com,Europe,Education,51-200,Director,83,HOT,0.83,True,24,103.9,0,0,1,Webinar
LEAD_04260,lead4260@example.com,Latin America,Manufacturing,201-1000,VP,4,COLD,0.0421,False,5,0.0,40,0,0,Cold Outreach
LEAD_04261,lead4261@example.com,North America,Healthcare,1000+,VP,91,HOT,0.91,True,13,104.15,3,1,1,Webinar
LEAD_04262,lead4262@example.com,Latin America,SaaS,11-50,Senior Manager,9,COLD,0.0969,False,7,0.0,35,0,0,Partner
LEAD_04263,lead4263@example.com,Latin America,Healthcare,1-10,VP,29,COLD,0.2926,False,8,12.05,7,0,0,Trade Show
LEAD_04264,lead4264@example.com,Latin America,Manufacturing,51-200,C-Level,21,COLD,0.2196,False,5,8.95,5,0,0,Google Ads
LEAD_04265,lead4265@example.com,Africa,Consulting,51-200,Senior Manager,17,COLD,0.1742,False,6,10.7,7,1,0,Cold Outreach
LEAD_04266,lead4266@example.com,Europe,Real Estate,51-200,Senior Manager,83,HOT,0.83,True,19,70.95,1,1,0,Webinar
LEAD_04267,lead4267@example.com,North America,E-commerce,51-200,VP,23,COLD,0.2327,False,3,10.4,3,0,0,Email Campaign
LEAD_04268,lead4268@example.com,Latin America,SaaS,1000+,Director,88,HOT,0.88,True,16,79.5,4,1,0,Webinar
LEAD_04269,lead4269@example.com,Asia Pacific,Manufacturing,201-1000,VP,67,WARM,0.6733,True,3,31.9,9,1,0,Email Campaign
LEAD_04270,lead4270@example.com,Latin America,Education,51-200,Manager,92,HOT,0.925,True,16,90.35,0,1,1,Partner
LEAD_04271,lead4271@example.com,Europe,SaaS,1000+,VP,59,WARM,0.5976,True,3,6.75,15,0,1,LinkedIn
LEAD_04272,lead4272@example.com,Latin America,SaaS,1-10,Director,25,COLD,0.2513,False,7,9.85,24,0,1,Google Ads
LEAD_04273,lead4273@example.com,Africa,Finance,201-1000,Individual Contributor,12,COLD,0.1235,False,7,15.0,15,0,0,Partner
LEAD_04274,lead4274@example.com,Europe,Manufacturing,11-50,Individual Contributor,9,COLD,0.0924,False,2,0.0,24,0,0,Webinar
LEAD_04275,lead4275@example.com,Europe,E-commerce,201-1000,Individual Contributor,29,COLD,0.2994,False,5,11.2,0,0,0,Referral
LEAD_04276,lead4276@example.com,Africa,Technology,1-10,C-Level,40,COOL,0.4031,False,8,15.85,18,0,0,Email Campaign
LEAD_04277,lead4277@example.com,Europe,Education,51-200,Senior Manager,59,WARM,0.5912,True,5,18.65,0,1,0,Google Ads
LEAD_04278,lead4278@example.com,Latin America,Education,201-1000,Manager,11,COLD,0.1145,False,8,0.6,13,0,0,Partner
LEAD_04279,lead4279@example.com,North America,Healthcare,11-50,Director,18,COLD,0.1894,False,9,7.1,7,0,0,Facebook
LEAD_04280,lead4280@example.com,North America,Technology,11-50,VP,63,WARM,0.6397,True,8,38.0,0,1,0,Google Ads
LEAD_04281,lead4281@example.com,North America,Healthcare,11-50,Manager,83,HOT,0.835,True,12,57.05,15,1,0,Google Ads
LEAD_04282,lead4282@example.com,Africa,Finance,51-200,VP,14,COLD,0.1446,False,10,0.0,23,0,0,Webinar
LEAD_04283,lead4283@example.com,Europe,Education,1-10,Manager,7,COLD,0.0791,False,3,0.0,15,0,0,Content Download
LEAD_04284,lead4284@example.com,North America,Technology,201-1000,Director,16,COLD,0.1692,False,9,16.65,1,0,0,Cold Outreach
LEAD_04285,lead4285@example.com,Middle East,Retail,51-200,Director,23,COLD,0.2311,False,6,14.3,1,0,0,Trade Show
LEAD_04286,lead4286@example.com,Asia Pacific,Consulting,11-50,Individual Contributor,45,COOL,0.4562,False,3,10.75,0,0,0,Content Download
LEAD_04287,lead4287@example.com,Latin America,E-commerce,11-50,VP,28,COLD,0.2865,False,2,8.75,8,0,0,Email Campaign
